,subject,sentence,output
619,Senate,"Senate Majority Leader Mitch McConnell coming out of his weekly luncheon with his Republican colleagues saying he has the votes, meaning at least 51 Senate Republicans are with him in favor of going forward with the Senate trial, with a decision to be made about possible trial witnesses later.(BEGIN VIDEO CLIP)",NEUTRAL
620,Senate,"Senate Democratic Leader Chuck Schumer is trying to put pressure now on moderate Senate Republicans, including some up for reelection this year.(BEGIN VIDEO CLIP)",NEUTRAL
621,Soleimani,And Soleimani has been the architect of that.,NEUTRAL
622,Soleimani,"General Soleimani, people know this now, but he has been leading the effort to kill American servicemen for years with no consequences.",NEGATIVE
623,Soleimani,But President Trump insisted that Soleimani was planning what he called big and bad attacks against American interests.,NEGATIVE
624,Soleimani,"This is the thing, is, most of their statements said, yes, Soleimani is a bad guy, but we think this is a bad idea, although I will say Bernie Sanders was the exception.",NEGATIVE
625,Soleimani,"Now, Esper said Soleimani was responsible for that siege or attempted siege at the U.S. Embassy in Baghdad, and over a dozen rocket attacks against U.S. forces in Iraq since late October, and for killing over 600 troops during the Iraq War, Neil.",NEGATIVE
626,U.S.,"But at the end of the day, it's still going to be about the Fed and the economy -- the U.S. economy and corporate profits.",NEUTRAL
627,Joe Biden,But the fact is that is how they look at Joe Biden.,NEUTRAL
628,Joe Biden,If you're -- if you don't want Bernie Sanders then why would the Democratic Party back a credit card company shill like Joe Biden?,NEGATIVE
629,Joe Biden,"In fact, Joe Biden has it exactly backwards.",NEGATIVE
630,Joe Biden,"And I think, they -- the public generally looks at Joe Biden as somebody who is going to stand up for the middle American guy, who if he does tax cuts, it's going to be for them, not for the rich.",POSITIVE
631,Joe Biden," So you know, Biden, as you know, Tucker, Joe Biden says don't compare me to the almighty, compare me to the alternative and if he gets the Democratic nomination, he is going to be running against the guy who cannot pronounce the word origins or anonymous or who thinks that Frederick Douglass has a great future.",NEGATIVE
632,Joe Biden,"Now, Joe Biden has been on the floor of the Senate, talking about the need to cut Social Security or Medicare or Medicaid.",NEGATIVE
633,Joe Biden," So I think the answer to that is Democrats, certainly, a lot of Independents, some Republicans, look at Joe Biden, and the reaction is, uh, maybe somebody could be in the White House, who doesn't say crazy things or do crazy things, or have -- you know, looking at Twitter 24/7 because we're afraid of setting off a war or a conflict or something like that.",POSITIVE
634,Joe Biden,Joe Biden may seem to you weak and confused and for good reason.,NEGATIVE
635,Joe Biden,So how did Joe Biden respond to this critique of his record?,NEUTRAL
636,Joe Biden,"Of the 2020 Democratic presidential candidates, only Joe Biden and Amy Klobuchar have spoken out in support of the people.",POSITIVE
637,Joe Biden,That's what you saw from  Joe Biden.,NEUTRAL
638,Democrats,"As Democrats attack each other as immoral, the party discipline, meanwhile, appears to be disintegrating.",NEGATIVE
639,Democrats,"In this case that somebody is fellow Democrats, they are doing it to each other.",NEGATIVE
640,Democrats,"When Democrats panic, only one thing is certain to happen.",NEGATIVE
641,Democrats," Well, you know, interestingly enough, you have the Democrats from all levels of government, the city, Mayor de Blasio, who wants to see Rikers Island closed is looking to release people from our jails.",NEUTRAL
642,Democrats,"Meantime, Democrats who heavily criticized the President for the escalation with Iran and some even faulting him for the plane crash have remained largely silent at the rage toward the regime.",NEGATIVE
643,Democrats," Those Democrats who supported passing rules that were attacking the progressive wing of the party and attacking progressive candidates are not seeing -- are somehow seen as team players, but those progressive candidates who are defending themselves are suddenly deadbeats.",NEGATIVE
644,Democrats," So I think the answer to that is Democrats, certainly, a lot of Independents, some Republicans, look at Joe Biden, and the reaction is, uh, maybe somebody could be in the White House, who doesn't say crazy things or do crazy things, or have -- you know, looking at Twitter 24/7 because we're afraid of setting off a war or a conflict or something like that.",POSITIVE
645,Democrats,This is a very real possibility that the Democrats are facing.,NEUTRAL
646,Democrats,"It is, I think, taking a lot of Democrats in Washington by surprise, and this is hardly an endorsement of Bernie, who I think would really hurt the country if he were elected.",NEGATIVE
647,Democrats,The Democrats know it's wrong.,NEGATIVE
648,Democrats,"And there are a lot of Democratic voters that are wondering if the Democrats are going to continue to rely on African-American voters and specifically African-American women for their loyalty, how they're going to continue to make that case while not having a field that looks like the voters are trying to get.(END VIDEO CLIP)",NEUTRAL
649,Bernie,Do you have any questions about Bernie Sanders judgment on foreign policies?,NEUTRAL
650,Bernie, So it seems like Bernie Sanders really is surging.,POSITIVE
651,Bernie,"In New Hampshire, polls had Bernie Sanders and Buttigieg battling for the lead.",NEUTRAL
652,Bernie," So Elizabeth Warren, is obviously vying for that -- the leftward pole in the party, against Bernie.",NEUTRAL
653,Bernie,"Bernie Sanders being old is trying a different approach, a more substantial approach, if we're being honest.",NEUTRAL
654,Bernie,I guess the one thing about Bernie that makes me think I don't understand what he is running on is his position on immigration.,NEGATIVE
655,Bernie,"So obviously, like most Democrats in Washington, I think like most people in -- like most sensible people, you're very worried about the possibility of a Bernie Sanders campaign, the nomination of Bernie Sanders.",NEGATIVE
656,Bernie,"I think Bernie has got a better shot, unfortunately.",NEUTRAL
657,Bernie Sanders,"Last week, Bernie Sanders did something unusual in this season.",NEUTRAL
658,Bernie Sanders, So it seems like Bernie Sanders really is surging.,POSITIVE
659,Bernie Sanders,"Bernie Sanders being old is trying a different approach, a more substantial approach, if we're being honest.",NEUTRAL
660,Bernie Sanders,"Meanwhile, in the rest of the media, this week's storyline -- and there's always a storyline -- is that Bernie Sanders is surging and in fact, in this case, there's some truth there.",POSITIVE
661,Bernie Sanders,"So obviously, like most Democrats in Washington, I think like most people in -- like most sensible people, you're very worried about the possibility of a Bernie Sanders campaign, the nomination of Bernie Sanders.",NEGATIVE
662,Bernie Sanders,"In New Hampshire, polls had Bernie Sanders and Buttigieg battling for the lead.",NEUTRAL
663,Bernie Sanders,Do you have any questions about Bernie Sanders judgment on foreign policies?,NEUTRAL
664,American," Well, for the 20th year in a row, American soldiers are dying in Afghanistan.",NEGATIVE
665,Trump,Donald Trump has done nothing wrong.,POSITIVE
666,Trump,"So, first, Adam Schiff and his merry band of impeachment managers took to leveling new charges against President Trump.(BEGIN VIDEO CLIP)",NEGATIVE
667,Trump,That is the exact opposite of what President Trump did.,NEGATIVE
668,Trump,"But if you are Vindman, who clearly thinks Trump shouldn't be there, then you can never criticize him or ever say anything.",NEUTRAL
669,Trump,The evidence against Donald Trump is hiding in plain sight.(END VIDEO CLIP),NEGATIVE
670,Trump,I know a lot about the Trump family and their dealings in Russia.,NEUTRAL
671,Trump,We're not the hate Trump media mob.,NEUTRAL
672,Adam Schiff,"Adam Schiff, you might remember, demanded that we hear from the whistleblower until that precise moment when it was revealed that he had coordinated with the whistleblower, then he changed his tune.",NEGATIVE
673,Adam Schiff,But I don't know why they have Adam Schiff out there.,NEGATIVE
674,Adam Schiff, or Adam Schiff said that was because he was caught.,NEGATIVE
675,Adam Schiff,"My goodness, Adam Schiff yesterday in his opening said, look, we can't trust that Trump is not going to cheat in 2020 and that the ballot boxes are going to fair.",NEGATIVE
676,Adam Schiff," OK, Harmeet, this is just - this is like Adam Schiff, reading a fake transcript.",NEGATIVE
677,Adam Schiff,"Let's go back to the original Adam Schiff plan, talk to the whistleblower, find out more about why he was so concerned about people finding out about Hunter Biden's role in Burisma and why that became something so alarming to him and why he wasn't more alarmed by Hunter Biden's role to blow the whistle on that a few years ago.",NEGATIVE
678,Adam Schiff,Adam Schiff said the FISA process was just fine.,NEUTRAL
679,Adam Schiff,And now we are thinking of Adam Schiff on Burisma moment and the conspiracy with Joe Biden?,NEUTRAL
680,Adam Schiff,"We have no idea what that is all about, we have no idea what some of the references in there are all about, and Adam Schiff is trying to intuit the whole thing for us.",NEUTRAL
681,Adam Schiff,"Remember, Adam Schiff is the guy who told us for two years I had more than circumstantial evidence, President Trump worked with the Russians to influence election.",NEGATIVE
682,Senate,"This is the constitutional responsibility of the Senate to hold a trial if it means that Gee, the President of the United States, the one who is on trial for impeachment, can just decide to throw up roadblocks.",NEUTRAL
683,Senate,"But the Senate rules that deal with impeachment, Senate Impeachment rule three deals with Saturdays, it says that there is unanimous consent.",NEUTRAL
684,Senate,"The point is this -- the Senate is going to perform our constitutional duty, we are going to do it in the appropriate manner, we are going to be fair.",NEUTRAL
685,Senate,Those are the rules of the Senate.,NEUTRAL
686,Senate,"And that means it becomes too hard for this Senate to hold a trial, then the Senate will give up and go home, that violates every principle of the Constitution.",NEGATIVE
687,Senate,"I went to the Senate chamber, was it yesterday?",NEUTRAL
688,Senate,It's the Senate itself that would decide that--,NEUTRAL
689,Senate,Don't do it in the U.S. Senate.,NEGATIVE
690,Democrats,"But there were Democrats saying, they thought that the Chief Justice would rule on executive privilege dispute at the Senate trial.",NEUTRAL
